incident_id,created_at,created_local,priority,status,raised_as,is_open,is_terminal,overdue,age_minutes,acknowledge_due_minutes,minutes_to_acknowledge,minutes_to_resolve,minutes_to_close,transition_count,acknowledged_at,resolved_at,closed_at,source_module,business_domain,assigned_to,assigned_role,escalation_contact,record_id,risk_score,model_version,event_id,data_origin,operational_context_origin,summary,recommended_action
ARK-INC-00109,2026-09-06T02:30:49.740Z,06 Sep 04:30,P3,closed,new,FALSE,TRUE,FALSE,566,,92.5,154.8,195.2,3,2026-09-06T04:03:20.333Z,2026-09-06T05:05:35.982Z,2026-09-06T05:46:03.543Z,gc10_detect,visual_inspection,A. Novak,QC Engineer,R. Ortiz,GC10-IMG_01_425506600_00018,0.9618,gc10_fasterrcnn_v1,arkon-2026-900070,real,simulated,"Sheet img_01_425506600_00018: 1 defect located, best is welding_line at 0.962 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00110,2026-09-06T02:39:55.520Z,06 Sep 04:39,P3,closed,new,FALSE,TRUE,FALSE,557,,221.7,242.2,251,4,2026-09-06T06:21:38.714Z,2026-09-06T06:42:09.207Z,2026-09-06T06:50:55.699Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD002-Unit-237,0.6088,xgboost_full_fleet_v1,arkon-2026-900071,real,simulated,Engine unit 237 of FD002 predicted RUL 49 cycles (priority threshold 50).,Add the unit to the next planned maintenance slot.
ARK-INC-00111,2026-09-06T02:49:47.434Z,06 Sep 04:49,P3,closed,new,FALSE,TRUE,FALSE,547,,104.4,185.9,292.2,4,2026-09-06T04:34:12.982Z,2026-09-06T05:55:40.997Z,2026-09-06T07:41:57.136Z,casting_cv,visual_inspection,A. Novak,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_436,0.9999,casting_resnet18_v1,arkon-2026-900072,real,simulated,"Impeller cast_def_0_436 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00112,2026-09-06T03:01:46.310Z,06 Sep 05:01,P3,false_positive,new,FALSE,TRUE,FALSE,535,,71.3,,164.3,2,2026-09-06T04:13:05.175Z,,2026-09-06T05:46:03.798Z,scania_aps,fleet_reliability,M. Sato,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-001286,0.0024,scania_xgboost_v1,arkon-2026-900073,real,simulated,"Truck record 1286 flagged for the air pressure system, failure probability 0.002 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00113,2026-09-06T03:11:44.526Z,06 Sep 05:11,P3,false_positive,new,FALSE,TRUE,FALSE,525,,,,430.7,1,,,2026-09-06T10:22:25.380Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-ROLLED-IN_SCALE_279,0.9992,neu_resnet18_v1,arkon-2026-900074,real,simulated,"Strip surface rolled-in_scale_279 classified as rolled-in_scale, confidence 0.999 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00114,2026-09-06T03:20:21.809Z,06 Sep 05:20,P2,closed,new,FALSE,TRUE,FALSE,517,60,0,20.3,31.6,3,2026-09-06T03:20:23.017Z,2026-09-06T03:40:38.264Z,2026-09-06T03:51:56.185Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-GENERAL-MOTORS-LLC-EXTERIOR-LIGHTING-202408,0.7545,nhtsa_tfidf_ovr_v1,arkon-2026-900075,real,simulated,"General Motors, LLC, EXTERIOR LIGHTING in 2024-08: 126 complaints classified to this component against 41.0 expected from its own trailing baseline, 3.1 times the rate. Public complaint reports, not an inspection.","Have field quality look at this manufacturer and component before the next monthly review. The complaint rate moved further than its own recent history explains, and the module cannot say whether the vehicles or the reporting changed."
ARK-INC-00115,2026-09-06T03:30:16.205Z,06 Sep 05:30,P2,closed,new,FALSE,TRUE,FALSE,507,60,105.3,154,162.1,4,2026-09-06T05:15:33.496Z,2026-09-06T06:04:15.085Z,2026-09-06T06:12:24.490Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-SCREW-THREAD_TOP-010,0.526,mvtec_patchcore_v1_screw,arkon-2026-900076,real,simulated,"Component screw-thread_top-010 flagged as anomalous, score 1.899 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00116,2026-09-06T03:40:37.175Z,06 Sep 05:40,P3,closed,new,FALSE,TRUE,FALSE,496,,292.5,361.9,432.1,4,2026-09-06T08:33:09.352Z,2026-09-06T09:42:29.692Z,2026-09-06T10:52:41.972Z,gc10_detect,visual_inspection,A. Novak,QC Engineer,R. Ortiz,GC10-IMG_08_436068100_00004,0.9766,gc10_fasterrcnn_v1,arkon-2026-900077,real,simulated,"Sheet img_08_436068100_00004: 1 defect located, best is crescent_gap at 0.977 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00117,2026-09-06T03:51:54.899Z,06 Sep 05:51,P2,closed,new,FALSE,TRUE,FALSE,485,60,42.3,73.7,114.1,4,2026-09-06T04:34:12.519Z,2026-09-06T05:05:35.507Z,2026-09-06T05:46:03.274Z,cmapss_rul,asset_reliability,M. Brandt,Maintenance Planner,R. Ortiz,FD003-Unit-078,0.8289,xgboost_full_fleet_v1,arkon-2026-900078,real,simulated,Engine unit 78 of FD003 predicted RUL 21 cycles (priority threshold 25).,Schedule inspection before the next operating window.
ARK-INC-00118,2026-09-06T04:03:18.847Z,06 Sep 06:03,P3,closed,new,FALSE,TRUE,FALSE,474,,259.1,288.5,339.2,6,2026-09-06T08:22:27.311Z,2026-09-06T08:51:50.967Z,2026-09-06T09:42:29.947Z,casting_cv,visual_inspection,A. Novak,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_1660,0.9998,casting_resnet18_v1,arkon-2026-900079,real,simulated,"Impeller cast_def_0_1660 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00119,2026-09-06T04:13:03.340Z,06 Sep 06:13,P2,closed,new,FALSE,TRUE,FALSE,464,60,0,10.6,31.1,3,2026-09-06T04:13:04.646Z,2026-09-06T04:23:38.172Z,2026-09-06T04:44:09.349Z,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-002473,0.8744,scania_xgboost_v1,arkon-2026-900080,real,simulated,"Truck record 2473 flagged for the air pressure system, failure probability 0.874 (decision threshold 0.0024).",Book an APS check within the shift.
ARK-INC-00120,2026-09-06T04:23:36.559Z,06 Sep 06:23,P3,false_positive,new,FALSE,TRUE,FALSE,453,,138.5,,147.3,2,2026-09-06T06:42:09.521Z,,2026-09-06T06:50:55.978Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-PATCHES_258,0.9968,neu_resnet18_v1,arkon-2026-900081,real,simulated,"Strip surface patches_258 classified as patches, confidence 0.997 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00121,2026-09-06T04:34:11.362Z,06 Sep 06:34,P3,in_containment,new,TRUE,FALSE,FALSE,443,,378.6,,,2,2026-09-06T10:52:45.267Z,,,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HONDA-AMERICAN-HONDA-MOTOR-CO-VISIBILITY-WIPER-202412,0.6766,nhtsa_tfidf_ovr_v1,arkon-2026-900082,real,simulated,"Honda (American Honda Motor Co.), VISIBILITY/WIPER in 2024-12: 51 complaints classified to this component against 24.4 expected from its own trailing baseline, 2.1 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00122,2026-09-06T04:44:07.651Z,06 Sep 06:44,P2,closed,new,FALSE,TRUE,FALSE,433,60,0,80.1,88.3,4,2026-09-06T04:44:08.879Z,2026-09-06T06:04:15.323Z,2026-09-06T06:12:24.764Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-SCREW-THREAD_SIDE-017,0.5393,mvtec_patchcore_v1_screw,arkon-2026-900083,real,simulated,"Component screw-thread_side-017 flagged as anomalous, score 2.003 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00123,2026-09-06T04:55:34.695Z,06 Sep 06:55,P3,resolved,new,FALSE,FALSE,FALSE,421,,326.8,366.7,,3,2026-09-06T10:22:25.623Z,2026-09-06T11:02:17.913Z,,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_07_425504800_00992,0.9298,gc10_fasterrcnn_v1,arkon-2026-900084,real,simulated,"Sheet img_07_425504800_00992: 1 defect located, best is inclusion at 0.930 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00124,2026-09-06T05:05:34.285Z,06 Sep 07:05,P2,closed,new,FALSE,TRUE,FALSE,411,60,188.4,226.3,236.2,4,2026-09-06T08:14:00.229Z,2026-09-06T08:51:50.433Z,2026-09-06T09:01:45.278Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD004-Unit-183,0.8885,xgboost_full_fleet_v1,arkon-2026-900085,real,simulated,Engine unit 183 of FD004 predicted RUL 14 cycles (priority threshold 25).,Schedule inspection before the next operating window.
ARK-INC-00125,2026-09-06T05:15:32.337Z,06 Sep 07:15,P3,closed,new,FALSE,TRUE,FALSE,402,,158.2,267,275.9,4,2026-09-06T07:53:42.290Z,2026-09-06T09:42:30.283Z,2026-09-06T09:51:28.185Z,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_1629,1,casting_resnet18_v1,arkon-2026-900086,real,simulated,"Impeller cast_def_0_1629 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00126,2026-09-06T05:25:22.088Z,06 Sep 07:25,P1,false_positive,new,FALSE,TRUE,FALSE,392,15,0,,11.7,2,2026-09-06T05:25:23.345Z,,2026-09-06T05:37:06.405Z,scania_aps,fleet_reliability,M. Sato,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-009594,0.9955,scania_xgboost_v1,arkon-2026-900087,real,simulated,"Truck record 9594 flagged for the air pressure system, failure probability 0.995 (decision threshold 0.0024).",Hold the truck and book the workshop before the next run.
ARK-INC-00127,2026-09-06T05:37:05.143Z,06 Sep 07:37,P3,closed,new,FALSE,TRUE,FALSE,380,,65.1,254.4,285.3,4,2026-09-06T06:42:09.781Z,2026-09-06T09:51:28.500Z,2026-09-06T10:22:25.877Z,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-ROLLED-IN_SCALE_280,0.9995,neu_resnet18_v1,arkon-2026-900088,real,simulated,"Strip surface rolled-in_scale_280 classified as rolled-in_scale, confidence 1.000 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00128,2026-09-06T05:46:02.103Z,06 Sep 07:46,P3,acknowledged,new,TRUE,FALSE,FALSE,371,,345.2,,,1,2026-09-06T11:31:11.458Z,,,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-GENERAL-MOTORS-LLC-VISIBILITY-WIPER-202410,0.719,nhtsa_tfidf_ovr_v1,arkon-2026-900089,real,simulated,"General Motors, LLC, VISIBILITY/WIPER in 2024-10: 43 complaints classified to this component against 16.8 expected from its own trailing baseline, 2.6 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00129,2026-09-06T05:55:39.318Z,06 Sep 07:55,P2,closed,new,FALSE,TRUE,FALSE,361,60,8.6,65.5,138.4,6,2026-09-06T06:04:14.839Z,2026-09-06T07:01:09.579Z,2026-09-06T08:14:00.471Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-TRANSISTOR-BENT_LEAD-009,0.5655,mvtec_patchcore_v1_transistor,arkon-2026-900090,real,simulated,"Component transistor-bent_lead-009 flagged as anomalous, score 2.710 against a threshold of 2.082 and a sound-part ceiling of 2.288.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00130,2026-09-06T06:04:13.687Z,06 Sep 08:04,P3,new,new,TRUE,FALSE,FALSE,353,,,,,0,,,,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_03_425637800_00890,0.9851,gc10_fasterrcnn_v1,arkon-2026-900091,real,simulated,"Sheet img_03_425637800_00890: 1 defect located, best is punching_hole at 0.985 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00131,2026-09-06T06:12:22.731Z,06 Sep 08:12,P2,closed,new,FALSE,TRUE,FALSE,345,60,0,48.8,58,4,2026-09-06T06:12:24.226Z,2026-09-06T07:01:09.815Z,2026-09-06T07:10:21.031Z,cmapss_rul,asset_reliability,M. Brandt,Maintenance Planner,R. Ortiz,FD004-Unit-111,0.8282,xgboost_full_fleet_v1,arkon-2026-900092,real,simulated,Engine unit 111 of FD004 predicted RUL 21 cycles (priority threshold 25).,Schedule inspection before the next operating window.
ARK-INC-00132,2026-09-06T06:21:36.934Z,06 Sep 08:21,P2,false_positive,new,FALSE,TRUE,FALSE,335,60,57.8,,80.3,2,2026-09-06T07:19:27.293Z,,2026-09-06T07:41:56.689Z,casting_cv,visual_inspection,A. Novak,QC Engineer,R. Ortiz,CASTING-CAST_OK_0_235,0.0977,casting_resnet18_v1,arkon-2026-900093,real,simulated,"Impeller cast_ok_0_235 flagged by visual inspection, defect probability 0.098 (operating point 0.0637).","Stop the part and have QC decide. The model is not confident, so it can be neither passed nor scrapped without a person."
ARK-INC-00133,2026-09-06T06:32:44.310Z,06 Sep 08:32,P3,new,new,TRUE,FALSE,FALSE,324,,,,,0,,,,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-014622,0.0178,scania_xgboost_v1,arkon-2026-900094,real,simulated,"Truck record 14622 flagged for the air pressure system, failure probability 0.018 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00134,2026-09-06T06:42:07.753Z,06 Sep 08:42,P3,false_positive,new,FALSE,TRUE,FALSE,315,,,,210.9,1,,,2026-09-06T10:13:01.793Z,neu_surface,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,NEU-ROLLED-IN_SCALE_284,0.996,neu_resnet18_v1,arkon-2026-900095,real,simulated,"Strip surface rolled-in_scale_284 classified as rolled-in_scale, confidence 0.996 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00135,2026-09-06T06:50:54.196Z,06 Sep 08:50,P3,new,new,TRUE,FALSE,FALSE,306,,,,,0,,,,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-KIA-AMERICA-INC-ELECTRICAL-SYSTEM-202407,0.6319,nhtsa_tfidf_ovr_v1,arkon-2026-900096,real,simulated,"Kia America, Inc., ELECTRICAL SYSTEM in 2024-07: 99 complaints classified to this component against 57.7 expected from its own trailing baseline, 1.7 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00136,2026-09-06T07:01:08.222Z,06 Sep 09:01,P2,closed,new,FALSE,TRUE,FALSE,296,60,29.5,52.6,61,3,2026-09-06T07:30:36.414Z,2026-09-06T07:53:41.750Z,2026-09-06T08:02:10.528Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-SCREW-MANIPULATED_FRONT-003,0.5505,mvtec_patchcore_v1_screw,arkon-2026-900097,real,simulated,"Component screw-manipulated_front-003 flagged as anomalous, score 2.095 against a threshold of 1.711 and a sound-part ceiling of 1.890.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00137,2026-09-06T07:10:19.792Z,06 Sep 09:10,P3,new,new,TRUE,FALSE,FALSE,287,,,,,0,,,,gc10_detect,visual_inspection,A. Novak,QC Engineer,R. Ortiz,GC10-IMG_02_425637800_00891,0.9578,gc10_fasterrcnn_v1,arkon-2026-900098,real,simulated,"Sheet img_02_425637800_00891: 2 defects located, best is punching_hole at 0.958 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00138,2026-09-06T07:19:25.834Z,06 Sep 09:19,P2,closed,new,FALSE,TRUE,FALSE,278,60,0,122.8,131.6,4,2026-09-06T07:19:27.553Z,2026-09-06T09:22:12.384Z,2026-09-06T09:31:03.217Z,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD002-Unit-161,0.8631,xgboost_full_fleet_v1,arkon-2026-900099,real,simulated,Engine unit 161 of FD002 predicted RUL 17 cycles (priority threshold 25).,Schedule inspection before the next operating window.
ARK-INC-00139,2026-09-06T07:30:35.038Z,06 Sep 09:30,P3,new,new,TRUE,FALSE,FALSE,266,,,,,0,,,,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_1638,1,casting_resnet18_v1,arkon-2026-900100,real,simulated,"Impeller cast_def_0_1638 flagged by visual inspection, defect probability 1.000 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00140,2026-09-06T07:41:55.375Z,06 Sep 09:41,P3,new,new,TRUE,FALSE,FALSE,255,,,,,0,,,,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-015341,0.3536,scania_xgboost_v1,arkon-2026-900101,real,simulated,"Truck record 15341 flagged for the air pressure system, failure probability 0.354 (decision threshold 0.0024).",Add an APS check to the next planned service slot.
ARK-INC-00141,2026-09-06T07:53:40.399Z,06 Sep 09:53,P3,new,new,TRUE,FALSE,FALSE,243,,,,,0,,,,neu_surface,visual_inspection,A. Novak,QC Engineer,R. Ortiz,NEU-SCRATCHES_247,0.9999,neu_resnet18_v1,arkon-2026-900102,real,simulated,"Strip surface scratches_247 classified as scratches, confidence 1.000 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00142,2026-09-06T08:02:08.100Z,06 Sep 10:02,P2,closed,new,FALSE,TRUE,FALSE,235,60,0,31,59.6,4,2026-09-06T08:02:09.892Z,2026-09-06T08:33:09.036Z,2026-09-06T09:01:45.579Z,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-TESLA-INC-LANE-DEPARTURE-202412,0.822,nhtsa_tfidf_ovr_v1,arkon-2026-900103,real,simulated,"Tesla, Inc., LANE DEPARTURE in 2024-12: 50 complaints classified to this component against 10.8 expected from its own trailing baseline, 4.6 times the rate. Public complaint reports, not an inspection.","Have field quality look at this manufacturer and component before the next monthly review. The complaint rate moved further than its own recent history explains, and the module cannot say whether the vehicles or the reporting changed."
ARK-INC-00143,2026-09-06T08:13:58.569Z,06 Sep 10:13,P2,closed,new,FALSE,TRUE,FALSE,223,60,27.3,68.2,77.1,4,2026-09-06T08:41:14.605Z,2026-09-06T09:22:12.626Z,2026-09-06T09:31:03.491Z,mvtec_anomaly,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,MVTEC-TRANSISTOR-MISPLACED-005,0.6152,mvtec_patchcore_v1_transistor,arkon-2026-900104,real,simulated,"Component transistor-misplaced-005 flagged as anomalous, score 3.328 against a threshold of 2.082 and a sound-part ceiling of 2.288.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00144,2026-09-06T08:22:24.912Z,06 Sep 10:22,P3,in_containment,new,TRUE,FALSE,FALSE,215,,0,,,2,2026-09-06T08:22:27.594Z,,,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_03_424992300_00514,0.9898,gc10_fasterrcnn_v1,arkon-2026-900105,real,simulated,"Sheet img_03_424992300_00514: 2 defects located, best is water_spot at 0.990 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00145,2026-09-06T08:33:07.549Z,06 Sep 10:33,P3,new,new,TRUE,FALSE,FALSE,204,,,,,0,,,,cmapss_rul,asset_reliability,M. Brandt,Maintenance Planner,R. Ortiz,FD003-Unit-001,0.6619,xgboost_full_fleet_v1,arkon-2026-900106,real,simulated,Engine unit 1 of FD003 predicted RUL 42 cycles (priority threshold 50).,Add the unit to the next planned maintenance slot.
ARK-INC-00146,2026-09-06T08:41:13.221Z,06 Sep 10:41,P3,in_containment,new,TRUE,FALSE,FALSE,196,,110.6,,,2,2026-09-06T10:31:46.528Z,,,casting_cv,visual_inspection,A. Novak,QC Engineer,R. Ortiz,CASTING-NEW__0_1339,0.9991,casting_resnet18_v1,arkon-2026-900107,real,simulated,"Impeller new__0_1339 flagged by visual inspection, defect probability 0.999 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00147,2026-09-06T08:51:47.386Z,06 Sep 10:51,P1,closed,new,FALSE,TRUE,FALSE,185,15,0,18.7,30.4,4,2026-09-06T08:51:49.976Z,2026-09-06T09:10:28.984Z,2026-09-06T09:22:12.085Z,scania_aps,fleet_reliability,M. Sato,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-009322,0.9994,scania_xgboost_v1,arkon-2026-900108,real,simulated,"Truck record 9322 flagged for the air pressure system, failure probability 0.999 (decision threshold 0.0024).",Hold the truck and book the workshop before the next run.
ARK-INC-00148,2026-09-06T09:01:43.418Z,06 Sep 11:01,P3,new,new,TRUE,FALSE,FALSE,175,,,,,0,,,,neu_surface,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,NEU-CRAZING_287,0.9998,neu_resnet18_v1,arkon-2026-900109,real,simulated,"Strip surface crazing_287 classified as crazing, confidence 1.000 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00149,2026-09-06T09:10:27.638Z,06 Sep 11:10,P3,new,new,TRUE,FALSE,FALSE,167,,,,,0,,,,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HYUNDAI-MOTOR-AMERICA-FORWARD-COLLISION-AVOIDANCE-202409,0.6917,nhtsa_tfidf_ovr_v1,arkon-2026-900110,real,simulated,"Hyundai Motor America, FORWARD COLLISION AVOIDANCE in 2024-09: 43 complaints classified to this component against 19.2 expected from its own trailing baseline, 2.2 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00150,2026-09-06T09:22:10.425Z,06 Sep 11:22,P2,in_containment,new,TRUE,FALSE,FALSE,155,60,50.8,100.1,,4,2026-09-06T10:13:00.783Z,2026-09-06T11:02:17.636Z,,mvtec_anomaly,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,MVTEC-METAL_NUT-FLIP-002,0.581,mvtec_patchcore_v1_metal_nut,arkon-2026-900111,real,simulated,"Component metal_nut-flip-002 flagged as anomalous, score 2.807 against a threshold of 2.025 and a sound-part ceiling of 2.039.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00151,2026-09-06T09:31:01.844Z,06 Sep 11:31,P3,new,new,TRUE,FALSE,FALSE,146,,,,,0,,,,gc10_detect,visual_inspection,A. Novak,QC Engineer,R. Ortiz,GC10-IMG_07_4405133600_00033,0.9856,gc10_fasterrcnn_v1,arkon-2026-900112,real,simulated,"Sheet img_07_4405133600_00033: 3 defects located, best is waist_folding at 0.986 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00152,2026-09-06T09:42:28.290Z,06 Sep 11:42,P2,false_positive,new,FALSE,TRUE,FALSE,135,60,9,,19.6,2,2026-09-06T09:51:27.675Z,,2026-09-06T10:02:05.705Z,cmapss_rul,asset_reliability,M. Brandt,Maintenance Planner,R. Ortiz,FD002-Unit-045,0.8768,xgboost_full_fleet_v1,arkon-2026-900113,real,simulated,Engine unit 45 of FD002 predicted RUL 15 cycles (priority threshold 25).,Schedule inspection before the next operating window.
ARK-INC-00153,2026-09-06T09:51:25.933Z,06 Sep 11:51,P3,new,new,TRUE,FALSE,FALSE,126,,,,,0,,,,casting_cv,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,CASTING-CAST_DEF_0_1388,0.9985,casting_resnet18_v1,arkon-2026-900114,real,simulated,"Impeller cast_def_0_1388 flagged by visual inspection, defect probability 0.999 (operating point 0.0637).",Quarantine the part and log the defect against the batch.
ARK-INC-00154,2026-09-06T10:02:03.733Z,06 Sep 12:02,P1,closed,new,FALSE,TRUE,FALSE,115,15,0,38.4,109.2,6,2026-09-06T10:02:05.466Z,2026-09-06T10:40:28.026Z,2026-09-06T11:51:14.496Z,scania_aps,fleet_reliability,J. Winter,Fleet Reliability Engineer,R. Ortiz,SCANIA-APS-008706,0.9799,scania_xgboost_v1,arkon-2026-900115,real,simulated,"Truck record 8706 flagged for the air pressure system, failure probability 0.980 (decision threshold 0.0024).",Hold the truck and book the workshop before the next run.
ARK-INC-00155,2026-09-06T10:12:57.916Z,06 Sep 12:12,P3,resolved,new,FALSE,FALSE,FALSE,104,,49.3,59.2,,2,2026-09-06T11:02:18.180Z,2026-09-06T11:12:09.425Z,,neu_surface,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,NEU-PITTED_SURFACE_268,1,neu_resnet18_v1,arkon-2026-900116,real,simulated,"Strip surface pitted_surface_268 classified as pitted_surface, confidence 1.000 (band edge 0.90).",Record the defect type against the coil and continue.
ARK-INC-00156,2026-09-06T10:22:23.793Z,06 Sep 12:22,P3,acknowledged,new,TRUE,FALSE,FALSE,95,,9.4,,,1,2026-09-06T10:31:46.861Z,,,nhtsa_nlp,field_quality,L. Fischer,Field Quality Analyst,R. Ortiz,NHTSA-HONDA-AMERICAN-HONDA-MOTOR-CO-FUEL-SYSTEM-GASOLINE-202406,0.6735,nhtsa_tfidf_ovr_v1,arkon-2026-900117,real,simulated,"Honda (American Honda Motor Co.), FUEL SYSTEM, GASOLINE in 2024-06: 119 complaints classified to this component against 57.7 expected from its own trailing baseline, 2.1 times the rate. Public complaint reports, not an inspection.",Record the movement against this manufacturer and component and carry it into the monthly field-quality review.
ARK-INC-00157,2026-09-06T10:31:44.495Z,06 Sep 12:31,P2,closed,new,FALSE,TRUE,FALSE,85,60,0,68.7,79.5,4,2026-09-06T10:31:46.159Z,2026-09-06T11:40:26.995Z,2026-09-06T11:51:15.026Z,mvtec_anomaly,visual_inspection,A. Novak,QC Engineer,R. Ortiz,MVTEC-METAL_NUT-FLIP-008,0.6114,mvtec_patchcore_v1_metal_nut,arkon-2026-900118,real,simulated,"Component metal_nut-flip-008 flagged as anomalous, score 3.186 against a threshold of 2.025 and a sound-part ceiling of 2.039.","Pull the part and inspect it this shift. No sound part in the held-out set scored this high, so the model has no precedent for accepting it."
ARK-INC-00158,2026-09-06T10:40:26.759Z,06 Sep 12:40,P3,new,new,TRUE,FALSE,FALSE,77,,,,,0,,,,gc10_detect,visual_inspection,P. Lindt,QC Engineer,R. Ortiz,GC10-IMG_04_SIS001577_00052,0.9583,gc10_fasterrcnn_v1,arkon-2026-900119,real,simulated,"Sheet img_04_SIS001577_00052: 3 defects located, best is silk_spot at 0.958 (band edge 0.90).",Record the located defect against the coil and continue.
ARK-INC-00159,2026-09-06T10:52:26.328Z,06 Sep 12:52,P3,new,new,TRUE,FALSE,FALSE,65,,,,,0,,,,cmapss_rul,asset_reliability,D. Keller,Maintenance Planner,R. Ortiz,FD004-Unit-049,0.7993,xgboost_full_fleet_v1,arkon-2026-900120,real,simulated,Engine unit 49 of FD004 predicted RUL 25 cycles (priority threshold 50).,Add the unit to the next planned maintenance slot.
